Id,SalePrice
1553,156768.943062986
1554,122348.04629193323
1555,196874.4898934608
1556,123757.74674370294
1557,92349.2327096456
1558,82144.00494574608
1559,97478.5577144837
1560,127943.80854511209
1561,128819.38816306302
1562,117264.50716342656
1563,120940.7359726606
1564,155815.57691375367
1565,169193.4734458768
1566,235846.56762349445
1567,74872.57799357384
1568,200488.92319742378
1569,139466.50730339024
1570,150390.06653754413
1571,114985.28085492327
1572,137853.37356233533
1573,254311.29267410096
1574,139578.82783438588
1575,185131.33508994328
1576,222479.50752504246
1577,217852.2804912941
1578,141537.67787083113
1579,147093.328977491
1580,204124.76875434123
1581,149367.7167953262
1582,127272.27781761443
1583,320160.830789301
1584,238369.89698298878
1585,140410.43716336478
1586,58868.271086059016
1587,104228.31200893188
1588,141805.31009617154
1589,91516.3673187672
1590,136942.54704932583
1591,97537.5339715487
1592,111767.48375912278
1593,128161.97675072656
1594,139219.8548450514
1595,142171.19881666373
1596,204316.0762165448
1597,189604.66684142916
1598,177913.58988676616
1599,184803.44265850945
1600,185582.5843050712
1601,75375.85954127058
1602,117725.85946713071
1603,93625.86672255621
1604,277703.87845693773
1605,239898.0353496444
1606,156653.19326154937
1607,196978.92191062315
1608,232758.77042321378
1609,192353.73907409806
1610,172546.65322093124
1611,169609.12418165422
1612,181614.58294621078
1613,166259.15485106208
1614,124867.4290358241
1615,81424.72837268426
1616,73294.34765016269
1617,82495.55063903793
1618,124305.92945331767
1619,132580.8053003752
1620,176807.5638900029
1621,140550.66092506712
1622,124884.32765347647
1623,301786.93507039413
1624,195549.28398498002
1625,121500.5148671217
1626,157572.23676994353
1627,184181.31972370562
1628,267135.5015790012
1629,190523.78408549383
1630,351753.0272835771
1631,220856.42839571217
1632,271166.87627458194
1633,175874.09094894645
1634,185348.61705958846
1635,181107.42110769608
1636,162920.31294163788
1637,195503.95662121603
1638,205681.24332324587
1639,170591.57995891827
1640,268985.35459059227
1641,178137.10429043166
1642,234314.5587968407
1643,216949.43353248056
1644,229351.22674510023
1645,174024.76415908447
1646,156752.12869888666
1647,166540.53563855664
1648,135971.39233296062
1649,138679.6187998717
1650,119067.82939110065
1651,123315.19711471749
1652,92541.7461699977
1653,93897.21411530739
1654,158796.8593836659
1655,153148.7089997679
1656,150487.87349430894
1657,157751.9177317468
1658,147886.55990570848
1659,123080.71907777515
1660,152206.34498746568
1661,453456.558997868
1662,391860.4995413127
1663,405019.0526134435
1664,438895.06059880723
1665,338550.07334741467
1666,327302.0118255323
1667,415705.2685779329
1668,346830.2996465639
1669,310060.1044412047
1670,375202.106721101
1671,240374.08216459348
1672,468360.0576962745
1673,305644.64393163146
1674,246795.1290935246
1675,184163.1644840208
1676,192352.97444949727
1677,213412.1749143924
1678,399429.9536208621
1679,440321.8969247724
1680,376264.33516269206
1681,264111.1037566087
1682,314642.9605796571
1683,168906.74988831565
1684,181951.86109652292
1685,166610.38106913387
1686,165941.67247204727
1687,161452.48953792918
1688,188457.55538989298
1689,183944.42914509933
1690,189866.41310782163
1691,187498.19930323627
1692,277719.6752569148
1693,173926.04565248077
1694,184984.23792879668
1695,168587.50037367534
1696,264763.21751771914
1697,156583.0402315892
1698,346610.417768688
1699,342879.5209567512
1700,234069.00414032044
1701,267058.5808277298
1702,269727.9182134071
1703,268853.9290244677
1704,279212.27225401084
1705,237293.89560994285
1706,408371.7191770446
1707,231496.00747361415
1708,212052.39712357227
1709,267302.6347385963
1710,242152.03900789743
1711,271644.3912840163
1712,281650.72167949704
1713,252341.2528566914
1714,208911.4751803941
1715,204838.04893958184
1716,199434.7466473695
1717,179780.1971327874
1718,126463.12430104654
1719,195736.38025695624
1720,244561.33323924776
1721,155972.60432826346
1722,119937.99963016874
1723,165199.47261064948
1724,221467.8187050801
1725,237998.1593638162
1726,189607.571695862
1727,167003.58929591344
1728,189403.57522679638
1729,169196.3459796053
1730,164747.75506608485
1731,120675.24620942738
1732,129255.88444665878
1733,119183.73673817592
1734,117716.239603047
1735,137528.77096644317
1736,117733.26152643024
1737,304844.4259003352
1738,224057.48736439386
1739,256329.1888964291
1740,235871.04586290332
1741,194776.15935114992
1742,160795.71313974774
1743,163633.25963397403
1744,289363.753232911
1745,223034.05251274945
1746,188438.35718889386
1747,218904.0801140753
1748,238879.8797305176
1749,159085.9311271938
1750,133436.88075815293
1751,234536.44689683645
1752,110132.46159804208
1753,131892.21152014582
1754,199735.23347384698
1755,185663.59880312637
1756,126982.03159166596
1757,119993.40571344181
1758,142755.51486994943
1759,160731.4950173999
1760,157760.84799598393
1761,151380.49487541677
1762,206071.9256210733
1763,180319.8291443906
1764,124123.51520597981
1765,151853.27033683285
1766,165404.0316231619
1767,223226.68004425926
1768,139561.92520724505
1769,174985.5937584128
1770,139161.8390759832
1771,138978.38526355024
1772,136054.63800386727
1773,144451.75624865261
1774,126291.51484884098
1775,132780.9094594371
1776,137960.96751292562
1777,108533.73015285259
1778,127839.25396769636
1779,104242.62676241777
1780,187108.97210199747
1781,125602.33403136738
1782,89483.99705657615
1783,139486.12296248294
1784,94901.84228490984
1785,116428.24309597188
1786,120449.94191336213
1787,145397.8928887097
1788,38191.42403213364
1789,99787.12382451333
1790,90982.9951851279
1791,192675.790933021
1792,151130.06918972486
1793,148622.76974199899
1794,145370.93109455868
1795,134419.77857370945
1796,141455.1100763248
1797,110399.07904381775
1798,124254.33656733217
1799,116525.1711322697
1800,150569.75218928928
1801,129684.79566874115
1802,130206.59618775033
1803,149625.85119859138
1804,140612.12265615127
1805,139226.13100378844
1806,128094.45153163228
1807,104696.58854981326
1808,147500.80432877093
1809,127911.69418816011
1810,159209.03626531587
1811,100054.43390102062
1812,101107.00713436746
1813,121414.4253181812
1814,92290.36033217871
1815,45718.0573242617
1816,91615.1804007414
1817,109378.30900503627
1818,163828.29635474383
1819,128194.27609179195
1820,75483.49349956248
1821,107452.22583294148
1822,146472.88012968464
1823,48069.610259628564
1824,129389.75776629001
1825,124042.40864038344
1826,101250.3613646499
1827,102381.5853187849
1828,123166.93872740507
1829,114866.0474373001
1830,145260.1542610179
1831,142621.01751403415
1832,103407.37727026494
1833,160910.3265310704
1834,136425.5504087415
1835,137186.62650622035
1836,125448.42321300025
1837,88174.0635271411
1838,127575.01995031777
1839,88243.04880301091
1840,169927.08740283063
1841,143974.23186063863
1842,96065.49168972469
1843,150566.73591731867
1844,155229.21768999007
1845,145951.86230248614
1846,166289.87089035305
1847,167557.32495559915
1848,38894.07680368385
1849,123314.76348744144
1850,122748.08754808412
1851,154292.09143101706
1852,141048.35472514507
1853,137563.27551513645
1854,170064.92460338405
1855,177536.58201835115
1856,212236.29070880677
1857,142298.36663000062
1858,150786.79980233987
1859,119373.35770672905
1860,152187.34220012077
1861,119059.09690917864
1862,294092.9478863132
1863,284585.54801762104
1864,284585.54801762104
1865,340857.0056528128
1866,378210.27606317424
1867,244220.067391239
1868,338418.3401466674
1869,198210.2570408426
1870,242012.45411144203
1871,280144.12049054354
1872,165436.48875140073
1873,211968.9814582855
1874,140069.08686275213
1875,208336.64409702478
1876,203543.06724541608
1877,204474.5995669054
1878,212037.8093172263
1879,129669.76093153925
1880,130653.02905183611
1881,219903.35002537485
1882,251622.23139187813
1883,197619.7220916481
1884,202968.5483306821
1885,272565.8925907707
1886,296305.76329250855
1887,189858.55347288205
1888,258179.22250942668
1889,162377.38498081555
1890,147964.43750550007
1891,145794.4616664708
1892,105748.00340183113
1893,120586.9802836294
1894,101844.55223923405
1895,145931.4902115321
1896,131827.4287017793
1897,131040.45256178585
1898,113330.68368961077
1899,137883.17234364405
1900,131921.9190774122
1901,166125.06458875342
1902,147719.4211215727
1903,210015.6715234093
1904,134468.94875325367
1905,157451.65543800744
1906,165232.39661375602
1907,195330.17873099327
1908,105803.90195000844
1909,130750.59393247093
1910,116588.11527795398
1911,186476.34280002888
1912,345597.34254096606
1913,142568.55996016623
1914,61350.17320591174
1915,315928.97322497575
1916,78665.0436405014
1917,258872.47692234686
1918,130795.63084841504
1919,163294.72968390846
1920,163401.99285256653
1921,434662.22229842184
1922,356597.9140704422
1923,220520.65914016002
1924,195622.89742390416
1925,214726.92110512743
1926,385734.3712419899
1927,129514.28431474182
1928,161265.3621513299
1929,118954.68699229587
1930,144455.2048338201
1931,151093.725027733
1932,147863.28689693203
1933,167353.30015616657
1934,177064.22354340585
1935,185202.72319311544
1936,184774.37287068984
1937,193281.20494694507
1938,185918.70432232844
1939,268884.6906226098
1940,191128.07454545874
1941,173345.2675548143
1942,189624.42002373832
1943,204324.58909117765
1944,357094.83082032483
1945,412597.74249985424
1946,167075.42886703953
1947,314642.81533062697
1948,169559.14945371935
1949,245080.7606107182
1950,173539.25484352975
1951,261697.02133058565
1952,203247.44571770195
1953,179503.92068485473
1954,197223.3369180175
1955,141995.6111751825
1956,269193.03865798377
1957,150508.2330620305
1958,299293.29834884405
1959,151588.47102384263
1960,108302.29281272671
1961,122100.75479718503
1962,90059.39728088836
1963,93579.13364625166
1964,109197.14161776661
1965,140873.4060135601
1966,147314.93088271545
1967,297363.7364410735
1968,432239.8263843232
1969,414327.8774223783
1970,412883.56422158366
1971,419050.17871760216
1972,340913.4972814981
1973,252242.15918935064
1974,328602.69235963933
1975,441971.41707972094
1976,278073.06025681715
1977,397346.07083468756
1978,358514.11396325787
1979,357720.797143351
1980,202935.42875708707
1981,324965.3594881722
1982,227528.2353677492
1983,223802.16277051897
1984,161504.3461419088
1985,204263.0161393045
1986,206732.05489516718
1987,171366.82798102687
1988,169998.4968933294
1989,200864.75866293872
1990,217796.1533913335
1991,208491.22958315513
1992,223180.6805431752
1993,171013.4803198218
1994,258558.62258815448
1995,184222.88317341174
1996,242266.67403600214
1997,307266.8257398297
1998,345843.374364621
1999,266664.66061074956
2000,282297.9135367749
2001,243013.50318316874
2002,237310.44014828088
2003,273573.9220521449
2004,273095.2554399273
2005,252917.23659946935
2006,229531.1245049158
2007,250957.8201136442
2008,215889.38499500297
2009,198954.9975546766
2010,184410.7888300162
2011,146370.29600907923
2012,184924.05173333685
2013,187255.72105732086
2014,188867.4588838533
2015,194959.94098545975
2016,202058.91758413083
2017,206434.29599445307
2018,126629.54039164244
2019,134960.96840830796
2020,107369.89286132412
2021,120526.68857933088
2022,175788.35776060168
2023,147235.7658414102
2024,249670.37110830963
2025,317385.28699722403
2026,174335.81330131012
2027,151443.20683872548
2028,151333.62621001157
2029,169490.2452822402
2030,267486.28860561
2031,232351.51143997206
2032,261642.86528834587
2033,255810.2108857184
2034,163991.67466372042
2035,233993.7698756005
2036,180450.90762204575
2037,180569.3602048003
2038,263576.195324051
2039,207806.5175333638
2040,381555.931092406
2041,281231.7639299332
2042,196092.07027069994
2043,158657.87818483764
2044,166335.07750782216
2045,226495.8088611294
2046,134658.83770256062
2047,149546.60780434505
2048,133749.46324394466
2049,129693.7378821901
2050,195373.60457338052
2051,104431.65710904486
2052,135451.9066594445
2053,152863.5960748472
2054,82763.70490130028
2055,141209.1013685285
2056,171316.2423410357
2057,121747.42285421203
2058,220827.81621878158
2059,147280.79378485936
2060,170539.88607294313
2061,155544.86661841744
2062,131962.138423528
2063,117435.19883995067
2064,143601.74552485484
2065,131898.37184806485
2066,168421.46615370517
2067,134017.9239361284
2068,129557.97904219152
2069,70298.44501268251
2070,108234.05322536475
2071,87175.13509356313
2072,138853.04787534295
2073,138885.74524665144
2074,172128.03953237415
2075,151948.20153591043
2076,109773.91873060957
2077,150602.60100051024
2078,125701.916156567
2079,137788.0181671659
2080,117101.78702058589
2081,125744.50695097864
2082,99755.48764435758
2083,130955.7870092402
2084,103686.07898800583
2085,125297.15171581863
2086,172866.56096996373
2087,124663.37345321955
2088,98005.38768210832
2089,84442.89002559695
2090,134005.1040460792
2091,126205.47547494015
2092,129543.52554174562
2093,142607.70115822527
2094,111755.43537277426
2095,156311.5845972584
2096,82098.2271745669
2097,98173.11565496108
2098,144618.4931393964
2099,59184.816254197474
2100,99652.2877853508
2101,125059.55255029594
2102,136218.56286497848
2103,108944.50943758847
2104,121965.0738119952
2105,119171.43167034969
2106,87510.84844803091
2107,226292.2971746985
2108,119272.18577536529
2109,111479.34539978072
2110,120847.54744135845
2111,157654.70103394496
2112,146182.69700752717
2113,129992.79041071562
2114,111941.32879797328
2115,139769.08343887894
2116,121862.37366048325
2117,144321.930573547
2118,133657.1920228198
2119,103262.86310566214
2120,122983.32221400425
2121,88606.8474806084
2122,102121.60932791843
2123,91826.7061529435
2124,172861.23924898883
2125,130799.5587291281
2126,159251.54665505275
2127,143500.02969706504
2128,139165.41583442007
2129,121087.04165545928
2130,159126.3797054012
2131,134897.03961023784
2132,124329.91962005095
2133,115827.12069436806
2134,126282.33150729538
2135,102413.85536771151
2136,93947.48308342489
2137,120103.64729795844
2138,150178.59539644237
2139,167324.9244719966
2140,140479.1157911089
2141,152860.2212475511
2142,136478.53457304166
2143,133750.38833899485
2144,120418.30906355464
2145,140107.50955368762
2146,172068.0129990627
2147,160775.94409447626
2148,139929.9697865603
2149,154963.20978509178
2150,215462.45735039163
2151,104127.81705925135
2152,159760.35549863713
2153,139692.12506749865
2154,115873.03216170054
2155,140323.94022651258
2156,254436.9028515238
2157,214134.60895455585
2158,246867.48626660623
2159,199892.47578726156
2160,166359.42757126264
2161,234033.01650455972
2162,403722.78358701715
2163,375553.8468136306
2164,264897.6021646911
2165,178020.6232364855
2166,145114.4372603839
2167,196135.77819373578
2168,208683.86728180049
2169,202001.61232692975
2170,229061.72585378517
2171,150285.81348709052
2172,141435.64034535698
2173,176724.60641856468
2174,232349.8813350621
2175,262567.2895957601
2176,327006.6794272672
2177,251491.91106493495
2178,220035.40609058022
2179,139394.88139470876
2180,222831.12416946425
2181,210335.71015606713
2182,216254.90937703656
2183,206600.45946118791
2184,132168.7861353298
2185,143867.5783296177
2186,144135.58229655118
2187,156857.7730626365
2188,171279.03026236896
2189,262041.43887764026
2190,80011.19514647986
2191,75957.49903645473
2192,85539.674909335
2193,107100.63815337437
2194,100020.85678524729
2195,107777.8996571822
2196,118625.39964060539
2197,120959.18500707352
2198,130372.01855552835
2199,164803.88815970777
2200,131079.29992223205
2201,150764.01090840006
2202,168665.4092345991
2203,180899.5865945407
2204,175044.4802539357
2205,119937.35086684136
2206,128729.31167078757
2207,193507.91252278772
2208,230814.85296040738
2209,196558.64977904345
2210,120242.45831852913
2211,120433.99201506143
2212,100499.00936512327
2213,108070.7602545537
2214,138778.7816530095
2215,115432.12642422861
2216,153974.9057500715
2217,107679.82084796805
2218,88372.06163425537
2219,81213.42343312573
2220,76852.20913786121
2221,317040.0235525778
2222,262116.9345714182
2223,378805.0998089353
2224,216478.7188140979
2225,145789.15746505075
2226,186219.0342316918
2227,182198.21762580765
2228,285364.2234861864
2229,231610.09709836112
2230,159447.93009310082
2231,217797.41104103645
2232,166051.2763464519
2233,174217.9479116502
2234,243792.25593253816
2235,223270.27150274513
2236,270150.96276252554
2237,322893.60933970683
2238,205651.20051452355
2239,130147.70646540391
2240,171993.88438583622
2241,163222.92644664983
2242,131878.71365871094
2243,131988.31436211453
2244,102602.09055215106
2245,101430.20066175226
2246,146755.86572809424
2247,96684.81939984036
2248,126333.48552588858
2249,131701.8127631486
2250,140583.10792311412
2251,158863.35506267432
2252,158633.50555316292
2253,156789.6977427159
2254,179428.58393455466
2255,194416.81472387805
2256,185320.93201207623
2257,229035.1693657114
2258,173047.89879871387
2259,175571.38184988245
2260,159647.14681879675
2261,175174.44441240586
2262,206727.52661332273
2263,368719.54401914537
2264,451130.8618025621
2265,182854.20581306738
2266,282279.1278261253
2267,342680.60344438016
2268,411892.21813778346
2269,163024.18057954923
2270,184559.57820349623
2271,197152.4862206135
2272,227066.01968580246
2273,167721.00910671358
2274,183589.80692074113
2275,154167.8816557067
2276,180711.63262118804
2277,186220.2640854847
2278,142112.9736708521
2279,140527.7223144852
2280,110445.21795099587
2281,177146.16890171848
2282,203783.1815774553
2283,98834.64726956803
2284,112379.83358035094
2285,138858.17324052117
2286,113255.32495632587
2287,342818.55099649564
2288,284630.8656354114
2289,377138.6109009129
2290,436647.8360519794
2291,333024.7569224838
2292,463934.4433575365
2293,445429.53081496997
2294,370300.3461074757
2295,399320.68193112017
2296,278840.03523811046
2297,313983.66618427087
2298,311688.001917489
2299,383144.11829281953
2300,329740.20642454794
2301,300522.9204975647
2302,220445.3182503386
2303,249098.39728874713
2304,234887.28913391175
2305,167343.42765839034
2306,167343.42765839034
2307,187400.44295252505
2308,219717.0501441666
2309,273850.9336982824
2310,217212.29155128164
2311,184548.1632066789
2312,179198.36462845426
2313,174259.33928256502
2314,177085.24307763472
2315,173148.5483215771
2316,202984.40586304167
2317,180900.40607709833
2318,173344.52798734015
2319,186040.95055036395
2320,179926.8994626227
2321,238338.24748914427
2322,161156.05850878757
2323,165523.08729403588
2324,173625.38889462792
2325,203468.4837100467
2326,168549.17751982014
2327,208443.66967316697
2328,234937.39139056893
2329,189360.5927325261
2330,172766.51907634217
2331,375317.4582727945
2332,373994.8579006768
2333,297338.705079802
2334,257108.69926858693
2335,267286.9439921505
2336,308061.04636156425
2337,212194.77706353026
2338,251946.06402796763
2339,243900.45124354927
2340,378418.2379745707
2341,254569.90924280466
2342,231017.10755482322
2343,213024.4834956728
2344,228351.013254031
2345,236075.18882079335
2346,224059.30157270402
2347,213490.8682078594
2348,244949.80969967696
2349,199651.2568831465
2350,311930.40904680325
2351,257969.34772926278
2352,275779.07570936356
2353,266612.0076440595
2354,129064.56631091166
2355,147102.46044317368
2356,157204.7610280929
2357,200724.8836028517
2358,210452.60626256105
2359,124626.16169784042
2360,122707.57243157655
2361,124565.6408454318
2362,276239.1994579198
2363,130763.71938109852
2364,176504.2646898046
2365,209846.6676452426
2366,209043.5094771074
2367,237260.18569956126
2368,223986.36110856532
2369,232654.49773183654
2370,171536.96891936864
2371,166381.6302605074
2372,194888.0975647705
2373,257908.52544167585
2374,289880.6069327033
2375,245063.1006005816
2376,255419.6560258261
2377,287294.05089308316
2378,143279.19014845227
2379,191684.91093813512
2380,144111.02610673575
2381,136034.5225467102
2382,175329.5088521381
2383,204539.35988369893
2384,230916.24444191842
2385,157144.06664821404
2386,142778.3670339825
2387,147056.5089202693
2388,99254.9518148805
2389,140876.27654673372
2390,165816.30168130784
2391,135095.58093773134
2392,119050.11749667347
2393,158871.98752048146
2394,145233.66423891418
2395,228647.06066674468
2396,152897.42929746595
2397,192220.51510155736
2398,116276.40071160918
2399,48159.85501465288
2400,35831.21936153724
2401,121760.58122463674
2402,130941.99358010822
2403,127170.9953627054
2404,154533.00091765227
2405,175157.1579277202
2406,141555.63448265268
2407,128764.71065025558
2408,138843.47166581693
2409,130785.13240809453
2410,151945.88994665962
2411,120236.0874199268
2412,152876.84310087303
2413,132969.11872492137
2414,143415.9709418988
2415,124234.35360837281
2416,133078.21877698478
2417,129901.99807784912
2418,131162.6497611366
2419,128095.91432909074
2420,127487.36426108112
2421,126863.80654449853
2422,136193.5967392437
2423,118370.57292109297
2424,138047.17382255857
2425,277347.4496315281
2426,132084.5709585101
2427,143480.37045823233
2428,169956.95807136374
2429,124130.21986622854
2430,122591.61840296564
2431,126218.40247065666
2432,148202.16395712245
2433,141547.5305638646
2434,139397.58759736078
2435,148526.41049118852
2436,107757.09986630772
2437,122295.02673606492
2438,134781.3143342285
2439,118328.91046577303
2440,129430.02944341583
2441,87284.78140445627
2442,105852.49407763443
2443,116134.69885156436
2444,132644.20346364926
2445,79188.09254712836
2446,114098.77230124648
2447,158978.78787774025
2448,155566.1091347586
2449,108195.71502599015
2450,130327.93397715734
2451,137617.5191085326
2452,216264.9521296287
2453,95112.5173927358
2454,121854.92527754414
2455,122342.8512537984
2456,131010.36991546018
2457,131101.7058005071
2458,129954.8624638219
2459,103609.4144628468
2460,147914.44252538428
2461,127949.20337530918
2462,126316.71520651582
2463,128115.40976997785
2464,170723.40308065785
2465,129956.42244864283
2466,116924.11896187138
2467,153791.40613563822
2468,83068.25993132617
2469,77272.16664263666
2470,202604.12162920364
2471,201460.76076324037
2472,166702.64474639087
2473,111239.4997327384
2474,124473.27094932024
2475,221559.20039700065
2476,115407.3732123392
2477,135154.63876548613
2478,156593.83705050425
2479,119694.39311999048
2480,147634.06771586245
2481,139388.9231619111
2482,138289.6301320378
2483,118647.77719493816
2484,123504.66290791413
2485,124836.19260283004
2486,161677.2463799267
2487,264781.5511206875
2488,177589.3559086531
2489,170826.34827571697
2490,172816.67537691243
2491,76253.60634614712
2492,184166.2857468014
2493,150768.79874312127
2494,177628.7246191682
2495,85489.50036906208
2496,301016.1421458415
2497,136773.0381229854
2498,117410.62155405048
2499,108565.72052046467
2500,120507.01555392022
2501,131295.5894535013
2502,138618.6312110768
2503,82215.75580559667
2504,220934.6083037322
2505,223430.73439567885
2506,256358.1326813903
2507,291442.09061189706
2508,253722.17565222533
2509,219431.84687491276
2510,233130.87632193518
2511,186049.35519537114
2512,209933.92494773582
2513,212345.4909484291
2514,262994.95749662525
2515,145088.86801447248
2516,167451.70733626047
2517,138248.470082643
2518,139973.39037577526
2519,230024.5407289508
2520,220886.24291062218
2521,196160.27867231067
2522,212068.2643295345
2523,130296.34086772882
2524,147905.04572020934
2525,139252.45969514025
2526,135578.26149968687
2527,127809.07091169241
2528,128770.67082396893
2529,137279.86708859046
2530,117054.09107603376
2531,213210.95735981708
2532,220228.00092562186
2533,200330.79553443787
2534,253142.07939808926
2535,283050.3646872196
2536,248838.79605295847
2537,227382.97236306986
2538,192020.58214377754
2539,186425.79306144943
2540,182603.0697594915
2541,188605.54277974542
2542,169185.29136912225
2543,132370.51750676605
2544,119880.36097197325
2545,145921.95411158545
2546,140633.3324726035
2547,150770.5692182426
2548,146728.28994347627
2549,170589.21724323244
2550,351945.44843283057
2551,148090.8146564311
2552,136403.82238636812
2553,76593.93347005278
2554,104783.33848433178
2555,115976.49440188157
2556,107572.91447905614
2557,116716.49656052505
2558,157606.62703332916
2559,116378.98143107259
2560,146115.66775879377
2561,137287.47986852998
2562,123165.9045117372
2563,155350.17930678435
2564,170353.6048578673
2565,126079.97896463278
2566,155717.67312930152
2567,129159.50211133415
2568,191662.84723892342
2569,202878.3321410153
2570,122171.48981121239
2571,166308.70362146743
2572,148102.43710390854
2573,218066.48555068398
2574,284614.0820485876
2575,131817.2011874946
2576,132410.69453593687
2577,185850.92027534958
2578,96746.58614593967
2579,66879.34205611574
2580,122431.68113142563
2581,123311.79656901151
2582,119449.0673124277
2583,244700.71107903135
2584,181688.44714318856
2585,212033.5754159946
2586,204316.84676189255
2587,191577.78037211465
2588,134852.38566257642
2589,146621.32691014753
2590,187409.7193635599
2591,203578.52647280687
2592,209510.141595192
2593,258320.4643708177
2594,170673.9924361154
2595,227782.36396028363
2596,359270.32083854073
2597,185720.22940379367
2598,287419.2539139192
2599,295228.12351026264
2600,172225.33375455692
2601,152148.65393144137
2602,81919.18383703129
2603,91407.9952339437
2604,85166.84876282257
2605,87996.208067267
2606,153124.3624416818
2607,175620.37971467382
2608,249612.09259346712
2609,159719.67687021202
2610,116892.97173961186
2611,131058.17109771354
2612,144669.15227929808
2613,125573.53855960652
2614,132815.21963142426
2615,146833.03212926787
2616,134779.57723569145
2617,150050.387992987
2618,214661.54424995164
2619,170145.0189595795
2620,181038.00465017272
2621,184772.12156211477
2622,176138.17416247568
2623,234147.39916388952
2624,301552.8917893762
2625,289271.87204457755
2626,176162.88714006406
2627,162798.60822387092
2628,433169.2840087306
2629,445782.81941626046
2630,336193.6602294731
2631,371716.904395104
2632,410999.41209269624
2633,304594.7014885908
2634,388786.8371939399
2635,163703.83148059304
2636,173571.40066554645
2637,179509.08908415618
2638,256032.6489384227
2639,209041.31495362896
2640,157617.57048821956
2641,109746.19791810491
2642,187364.99157616158
2643,102638.9613410246
2644,129908.69209881667
2645,99904.42130290958
2646,91037.39373441758
2647,98811.53594379398
2648,144726.8699581389
2649,145820.5801478567
2650,133843.9201642696
2651,152433.00247427364
2652,382316.68032564386
2653,262958.794417292
2654,229875.95480096518
2655,384396.9050902047
2656,331711.6484834905
2657,310661.08274578233
2658,290458.50811484497
2659,299279.59088063333
2660,359085.3552697899
2661,328924.302999206
2662,350303.0564472851
2663,270499.1921144723
2664,282881.201523395
2665,318006.4785344284
2666,261538.8801831824
2667,172605.5642754366
2668,186825.6243652128
2669,174446.26354840107
2670,283532.7777887793
2671,185508.01586501714
2672,175867.16501779726
2673,212276.45327914148
2674,201108.0199088084
2675,165633.67528710695
2676,182550.07634710305
2677,206144.81046016235
2678,258240.32331195773
2679,267706.67092441
2680,282272.24460682156
2681,396965.96256072016
2682,321225.9213387177
2683,488001.0486624692
2684,293719.3745265155
2685,332754.8008050447
2686,236917.10513912863
2687,330850.3689624902
2688,208795.5700858463
2689,219087.54004486967
2690,440696.6309741566
2691,196939.78129970902
2692,131757.26645408338
2693,179355.9727652285
2694,126001.56728044359
2695,197754.9326910179
2696,187686.36652776666
2697,198402.31436151476
2698,199683.42092799622
2699,166158.20115799873
2700,171073.2958731082
2701,159894.81632227974
2702,124550.75483606842
2703,127767.21143052986
2704,149774.68502252403
2705,118845.7583636389
2706,113965.99466784309
2707,133833.29750239383
2708,131225.6097808603
2709,109119.22437186258
2710,123734.05782088124
2711,286098.2294338488
2712,373525.3015880254
2713,165457.14141549775
2714,148704.29142594774
2715,165509.30116424116
2716,140416.94297752407
2717,196658.35172545334
2718,209131.11119556197
2719,163917.59123801047
2720,166600.8095307581
2721,143194.71725055145
2722,177155.6610711148
2723,150187.38134883097
2724,131651.36557637938
2725,138901.31360036755
2726,139954.77933992888
2727,204873.06075041473
2728,175550.6462273247
2729,163548.88313943232
2730,143855.50227233864
2731,113156.20627361635
2732,109098.13561606147
2733,148537.72248326012
2734,131290.09293580116
